# iteration	operator	status	plan id	creator	parent	vehicle	pax	score	budget	start time	end time	important stops	links
55	para_53_89	PROSPECTING	=====	=====	=====	3	0	-360.796237486628	-343.00473213075156	=====	=====	=====	=====
55	para_53_90	PROSPECTING	53_0	CreateNewPlan	none	2	0	-203.6540953111316	-156.27976584868668	12:45:00	13:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
55	para_53_90	PROSPECTING	55_0	WeightedEndTimeExtension	53_0	1	0	-139.1533294381254	-156.27976584868668	12:45:00	18:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
55	para_53_90	PROSPECTING	=====	=====	=====	3	0	-342.80742474925705	-156.27976584868668	=====	=====	=====	=====
55	para_54_91	PROSPECTING	54_0	CreateNewPlan	none	2	0	-415.2345029214713	10.490517430902514	07:00:00	22:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
55	para_54_91	PROSPECTING	=====	=====	=====	2	0	-415.2345029214713	10.490517430902514	=====	=====	=====	=====
55	para_54_92	PROSPECTING	54_0	CreateNewPlan	none	3	0	-310.19440636868535	141.42288345991778	19:15:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
55	para_54_92	PROSPECTING	=====	=====	=====	3	0	-310.19440636868535	141.42288345991778	=====	=====	=====	=====
55	para_54_93	PROSPECTING	54_0	CreateNewPlan	none	2	0	-452.59737859097265	-103.96443850447702	01:30:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
55	para_54_93	PROSPECTING	=====	=====	=====	2	0	-452.59737859097265	-103.96443850447702	=====	=====	=====	=====
55	para_55_94	PROSPECTING	55_0	CreateNewPlan	none	5	0	-728.2599737803723	-727.2599737803723	11:00:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
55	para_55_94	PROSPECTING	=====	=====	=====	5	0	-728.2599737803723	-727.2599737803723	=====	=====	=====	=====
56	para_51_86	BANKRUPT	56_3	WeightedEndTimeExtension	55_2	1	0	-244.7032625864629	-10.536609577477833	03:30:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_51_86	BANKRUPT	=====	=====	=====	1	0	-244.7032625864629	-10.536609577477833	=====	=====	=====	=====
56	para_52_88	PROSPECTING	56_2	WeightedStartTimeExtension	52_0	1	0	-197.7959805482787	-264.34632264589845	01:45:00	15:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_52_88	PROSPECTING	=====	=====	=====	2	0	-197.7959805482787	-264.34632264589845	=====	=====	=====	=====
56	para_53_89	PROSPECTING	53_0	CreateNewPlan	none	1	0	-121.12694534521992	-160.19901933012102	19:15:00	22:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
56	para_53_89	PROSPECTING	56_1	WeightedStartTimeExtension	53_0	1	0	-196.06734185414953	-160.19901933012102	08:45:00	22:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
56	para_53_89	PROSPECTING	=====	=====	=====	2	0	-317.19428719936946	-160.19901933012102	=====	=====	=====	=====
56	para_53_90	PROSPECTING	53_0	CreateNewPlan	none	1	0	-101.85919424968407	77.98419454178998	12:45:00	13:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_53_90	PROSPECTING	56_1	WeightedStartTimeExtension	53_0	1	0	-163.87684535983928	77.98419454178998	04:15:00	13:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_53_90	PROSPECTING	=====	=====	=====	2	0	-265.73603960952335	77.98419454178998	=====	=====	=====	=====
56	para_54_91	PROSPECTING	54_0	CreateNewPlan	none	1	0	-207.41093962414024	-296.92042219323775	07:00:00	22:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
56	para_54_91	PROSPECTING	=====	=====	=====	2	0	-207.41093962414024	-296.92042219323775	=====	=====	=====	=====
56	para_54_92	PROSPECTING	54_0	CreateNewPlan	none	2	0	-210.57577052293612	-201.01237138477268	19:15:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_54_92	PROSPECTING	56_0	WeightedStartTimeExtension	54_0	1	0	-131.8594843217543	-201.01237138477268	15:30:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_54_92	PROSPECTING	=====	=====	=====	3	0	-342.43525484469046	-201.01237138477268	=====	=====	=====	=====
56	para_54_93	PROSPECTING	54_0	CreateNewPlan	none	1	0	-225.47586062424244	170.55970087128054	01:30:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
56	para_54_93	PROSPECTING	=====	=====	=====	1	0	-225.47586062424244	170.55970087128054	=====	=====	=====	=====
56	para_55_94	PROSPECTING	55_0	CreateNewPlan	none	3	0	-429.9629372870162	-157.2229110673885	11:00:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_55_94	PROSPECTING	=====	=====	=====	3	0	-429.9629372870162	-157.2229110673885	=====	=====	=====	=====
56	para_56_95	PROSPECTING	56_0	CreateNewPlan	none	5	0	-690.6908385919319	-689.6908385919319	07:30:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_56_95	PROSPECTING	=====	=====	=====	5	0	-690.6908385919319	-689.6908385919319	=====	=====	=====	=====
56	para_56_96	PROSPECTING	56_0	CreateNewPlan	none	5	0	-526.7715990602865	-525.7715990602865	20:15:00	21:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
56	para_56_96	PROSPECTING	=====	=====	=====	5	0	-526.7715990602865	-525.7715990602865	=====	=====	=====	=====
57	para_52_88	PROSPECTING	57_3	WeightedStartTimeExtension	56_2	1	0	-207.3277109261168	28.325966427984753	00:15:00	15:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_52_88	PROSPECTING	=====	=====	=====	1	0	-207.3277109261168	28.325966427984753	=====	=====	=====	=====
57	para_53_89	PROSPECTING	57_2	WeightedStartTimeExtension	53_0	1	0	-223.1825244425329	116.61845622734609	05:15:00	22:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
57	para_53_89	PROSPECTING	=====	=====	=====	1	0	-223.1825244425329	116.61845622734609	=====	=====	=====	=====
57	para_53_90	PROSPECTING	57_2	WeightedStartTimeExtension	53_0	1	0	-143.45550788783007	-165.4713133460401	07:00:00	13:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_53_90	PROSPECTING	=====	=====	=====	2	0	-143.45550788783007	-165.4713133460401	=====	=====	=====	=====
57	para_54_91	BANKRUPT	57_0	WeightedEndTimeExtension	54_0	1	0	-217.3756513536206	-14.296073546858366	07:00:00	23:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
57	para_54_91	BANKRUPT	=====	=====	=====	1	0	-217.3756513536206	-14.296073546858366	=====	=====	=====	=====
57	para_54_92	PROSPECTING	54_0	CreateNewPlan	none	1	0	-105.19066303924585	93.79696557598146	19:15:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_54_92	PROSPECTING	=====	=====	=====	2	0	-105.19066303924585	93.79696557598146	=====	=====	=====	=====
57	para_54_93	BANKRUPT	57_0	WeightedStartTimeExtension	54_0	1	0	-233.26001679816483	-62.70031592688429	00:30:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
57	para_54_93	BANKRUPT	=====	=====	=====	1	0	-233.26001679816483	-62.70031592688429	=====	=====	=====	=====
57	para_55_94	PROSPECTING	55_0	CreateNewPlan	none	2	0	-288.2062688187992	54.57082011381232	11:00:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_55_94	PROSPECTING	=====	=====	=====	2	0	-288.2062688187992	54.57082011381232	=====	=====	=====	=====
57	para_56_95	PROSPECTING	56_0	CreateNewPlan	none	3	0	-409.12372025029913	-98.81455884223101	07:30:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_56_95	PROSPECTING	=====	=====	=====	3	0	-409.12372025029913	-98.81455884223101	=====	=====	=====	=====
57	para_56_96	PROSPECTING	56_0	CreateNewPlan	none	3	0	-315.94461563930736	158.28378530040618	20:15:00	21:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_56_96	PROSPECTING	=====	=====	=====	3	0	-315.94461563930736	158.28378530040618	=====	=====	=====	=====
57	para_57_97	PROSPECTING	57_0	CreateNewPlan	none	5	0	-901.4449429108088	-900.4449429108088	11:30:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
57	para_57_97	PROSPECTING	=====	=====	=====	5	0	-901.4449429108088	-900.4449429108088	=====	=====	=====	=====
58	para_52_88	BANKRUPT	58_5	WeightedEndTimeExtension	57_3	1	0	-226.01585777586396	-197.6898913478792	00:15:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_52_88	BANKRUPT	=====	=====	=====	1	0	-226.01585777586396	-197.6898913478792	=====	=====	=====	=====
58	para_53_89	BANKRUPT	58_3	WeightedStartTimeExtension	57_2	1	0	-248.75386191453944	-132.13540568719336	02:30:00	22:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
58	para_53_89	BANKRUPT	=====	=====	=====	1	0	-248.75386191453944	-132.13540568719336	=====	=====	=====	=====
58	para_53_90	PROSPECTING	58_3	WeightedEndTimeExtension	57_2	1	0	-199.21734185415124	135.31134479980864	07:00:00	20:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_53_90	PROSPECTING	=====	=====	=====	1	0	-199.21734185415124	135.31134479980864	=====	=====	=====	=====
58	para_54_92	PROSPECTING	58_1	WeightedStartTimeExtension	54_0	1	0	-109.87849598305847	-116.08153040707703	18:45:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_54_92	PROSPECTING	=====	=====	=====	2	0	-109.87849598305847	-116.08153040707703	=====	=====	=====	=====
58	para_55_94	PROSPECTING	55_0	CreateNewPlan	none	1	0	-144.73328566560753	-259.92527931167314	11:00:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_55_94	PROSPECTING	58_0	WeightedEndTimeExtension	55_0	1	0	-169.76281375987793	-259.92527931167314	11:00:00	20:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_55_94	PROSPECTING	=====	=====	=====	2	0	-314.49609942548545	-259.92527931167314	=====	=====	=====	=====
58	para_56_95	PROSPECTING	56_0	CreateNewPlan	none	2	0	-273.9994338056496	127.18600735211942	07:30:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_56_95	PROSPECTING	=====	=====	=====	2	0	-273.9994338056496	127.18600735211942	=====	=====	=====	=====
58	para_56_96	PROSPECTING	56_0	CreateNewPlan	none	2	0	-210.83965941182504	-159.75613569969642	20:15:00	21:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_56_96	PROSPECTING	58_0	WeightedEndTimeExtension	56_0	1	0	-107.20026158827753	-159.75613569969642	20:15:00	21:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_56_96	PROSPECTING	=====	=====	=====	3	0	-318.0399210001026	-159.75613569969642	=====	=====	=====	=====
58	para_57_97	PROSPECTING	57_0	CreateNewPlan	none	3	0	-539.2191299542952	-439.664072865104	11:30:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_57_97	PROSPECTING	=====	=====	=====	3	0	-539.2191299542952	-439.664072865104	=====	=====	=====	=====
58	para_58_98	PROSPECTING	58_0	CreateNewPlan	none	5	0	-508.7368293163918	-507.7368293163918	23:30:00	23:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
58	para_58_98	PROSPECTING	=====	=====	=====	5	0	-508.7368293163918	-507.7368293163918	=====	=====	=====	=====
58	para_58_99	PROSPECTING	58_0	CreateNewPlan	none	5	0	-1272.3647907782736	-1271.3647907782736	02:30:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
58	para_58_99	PROSPECTING	=====	=====	=====	5	0	-1272.3647907782736	-1271.3647907782736	=====	=====	=====	=====
59	para_53_90	BANKRUPT	58_3	WeightedEndTimeExtension	57_2	1	0	-195.5620336449765	-60.25068884516787	07:00:00	20:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_53_90	BANKRUPT	=====	=====	=====	1	0	-195.5620336449765	-60.25068884516787	=====	=====	=====	=====
59	para_54_92	PROSPECTING	59_2	WeightedStartTimeExtension	58_1	1	0	-112.39925796085669	271.5192116320663	18:15:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_54_92	PROSPECTING	=====	=====	=====	1	0	-112.39925796085669	271.5192116320663	=====	=====	=====	=====
59	para_55_94	PROSPECTING	55_0	CreateNewPlan	none	1	0	-145.19873943423153	94.87598125409534	11:00:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_55_94	PROSPECTING	=====	=====	=====	1	0	-145.19873943423153	94.87598125409534	=====	=====	=====	=====
59	para_56_95	PROSPECTING	56_0	CreateNewPlan	none	1	0	-138.12034808648417	-182.75271004980044	07:30:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_56_95	PROSPECTING	59_0	WeightedStartTimeExtension	56_0	1	0	-171.8183693154357	-182.75271004980044	03:00:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_56_95	PROSPECTING	=====	=====	=====	2	0	-309.93871740191986	-182.75271004980044	=====	=====	=====	=====
59	para_56_96	PROSPECTING	56_0	CreateNewPlan	none	1	0	-105.12121859480142	135.12264570550218	20:15:00	21:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_56_96	PROSPECTING	=====	=====	=====	2	0	-105.12121859480142	135.12264570550218	=====	=====	=====	=====
59	para_57_97	PROSPECTING	57_0	CreateNewPlan	none	1	0	-179.33332839129537	-308.08023495493273	11:30:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_57_97	PROSPECTING	59_0	WeightedEndTimeExtension	57_0	1	0	-189.0828336985334	-308.08023495493273	11:30:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_57_97	PROSPECTING	=====	=====	=====	2	0	-368.41616208982873	-308.08023495493273	=====	=====	=====	=====
59	para_58_98	PROSPECTING	58_0	CreateNewPlan	none	3	0	-305.3244006719268	186.9387700116814	23:30:00	23:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
59	para_58_98	PROSPECTING	=====	=====	=====	3	0	-305.3244006719268	186.9387700116814	=====	=====	=====	=====
59	para_58_99	PROSPECTING	58_0	CreateNewPlan	none	2	0	-503.1412283572714	-274.506019135545	02:30:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
59	para_58_99	PROSPECTING	=====	=====	=====	2	0	-503.1412283572714	-274.506019135545	=====	=====	=====	=====
59	para_59_100	PROSPECTING	59_0	CreateNewPlan	none	5	0	-1072.1919602202347	-1071.1919602202347	03:15:00	19:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
59	para_59_100	PROSPECTING	=====	=====	=====	5	0	-1072.1919602202347	-1071.1919602202347	=====	=====	=====	=====
59	para_59_101	PROSPECTING	59_0	CreateNewPlan	none	5	0	-556.3233493767805	-555.3233493767805	13:00:00	14:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
59	para_59_101	PROSPECTING	=====	=====	=====	5	0	-556.3233493767805	-555.3233493767805	=====	=====	=====	=====
60	para_54_92	PROSPECTING	59_2	WeightedStartTimeExtension	58_1	1	0	-112.12940921706468	159.3898024150016	18:15:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_54_92	PROSPECTING	=====	=====	=====	1	0	-112.12940921706468	159.3898024150016	=====	=====	=====	=====
60	para_55_94	BANKRUPT	60_1	WeightedStartTimeExtension	55_0	1	0	-177.80519863182556	-82.92921737773023	06:15:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_55_94	BANKRUPT	=====	=====	=====	1	0	-177.80519863182556	-82.92921737773023	=====	=====	=====	=====
60	para_56_95	PROSPECTING	60_1	WeightedStartTimeExtension	56_0	1	0	-186.20313905932747	131.0441508908721	00:30:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_56_95	PROSPECTING	=====	=====	=====	1	0	-186.20313905932747	131.0441508908721	=====	=====	=====	=====
60	para_56_96	PROSPECTING	60_1	WeightedStartTimeExtension	56_0	1	0	-151.0419329048731	-115.91928719937093	13:45:00	21:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_56_96	PROSPECTING	=====	=====	=====	2	0	-151.0419329048731	-115.91928719937093	=====	=====	=====	=====
60	para_57_97	BANKRUPT	60_1	WeightedStartTimeExtension	57_0	1	0	-222.736619753659	-30.816854708591734	05:15:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_57_97	BANKRUPT	=====	=====	=====	1	0	-222.736619753659	-30.816854708591734	=====	=====	=====	=====
60	para_58_98	PROSPECTING	58_0	CreateNewPlan	none	2	0	-203.5457619777983	-116.60699196611688	23:30:00	23:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
60	para_58_98	PROSPECTING	=====	=====	=====	3	0	-203.5457619777983	-116.60699196611688	=====	=====	=====	=====
60	para_58_99	BANKRUPT	60_0	WeightedStartTimeExtension	58_0	1	0	-265.2468222806942	-39.752841416239164	00:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_58_99	BANKRUPT	=====	=====	=====	1	0	-265.2468222806942	-39.752841416239164	=====	=====	=====	=====
60	para_59_100	PROSPECTING	59_0	CreateNewPlan	none	2	0	-415.211329389482	13.596710390283306	03:15:00	19:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
60	para_59_100	PROSPECTING	=====	=====	=====	2	0	-415.211329389482	13.596710390283306	=====	=====	=====	=====
60	para_59_101	PROSPECTING	59_0	CreateNewPlan	none	3	0	-330.2197345165148	114.45691610670474	13:00:00	14:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
60	para_59_101	PROSPECTING	=====	=====	=====	3	0	-330.2197345165148	114.45691610670474	=====	=====	=====	=====
60	para_60_102	PROSPECTING	60_0	CreateNewPlan	none	5	0	-508.7368293163918	-507.7368293163918	23:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
60	para_60_102	PROSPECTING	=====	=====	=====	5	0	-508.7368293163918	-507.7368293163918	=====	=====	=====	=====
61	para_54_92	BANKRUPT	61_3	WeightedStartTimeExtension	59_2	1	0	-216.0136793261578	-56.6238769111562	03:45:00	20:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
61	para_54_92	BANKRUPT	=====	=====	=====	1	0	-216.0136793261578	-56.6238769111562	=====	=====	=====	=====
61	para_56_95	BANKRUPT	61_2	WeightedStartTimeExtension	60_1	1	0	-189.2016788149033	-58.1575279240312	00:00:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
61	para_56_95	BANKRUPT	=====	=====	=====	1	0	-189.2016788149033	-58.1575279240312	=====	=====	=====	=====
61	para_56_96	PROSPECTING	61_2	WeightedEndTimeExtension	60_1	1	0	-168.47948042654426	215.6012323740848	13:45:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
61	para_56_96	PROSPECTING	=====	=====	=====	1	0	-168.47948042654426	215.6012323740848	=====	=====	=====	=====
61	para_58_98	PROSPECTING	58_0	CreateNewPlan	none	1	0	-101.82863869412851	181.5643693397546	23:30:00	23:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
61	para_58_98	PROSPECTING	=====	=====	=====	2	0	-101.82863869412851	181.5643693397546	=====	=====	=====	=====
61	para_59_100	PROSPECTING	59_0	CreateNewPlan	none	1	0	-209.77180338886893	-410.25498237440706	03:15:00	19:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
61	para_59_100	PROSPECTING	61_0	WeightedStartTimeExtension	59_0	1	0	-214.07988937582147	-410.25498237440706	03:00:00	19:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
61	para_59_100	PROSPECTING	=====	=====	=====	2	0	-423.85169276469037	-410.25498237440706	=====	=====	=====	=====
61	para_59_101	PROSPECTING	59_0	CreateNewPlan	none	2	0	-220.8102786785533	-206.35336257184855	13:00:00	14:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
61	para_59_101	PROSPECTING	=====	=====	=====	3	0	-220.8102786785533	-206.35336257184855	=====	=====	=====	=====
61	para_60_102	PROSPECTING	60_0	CreateNewPlan	none	3	0	-305.2827340052602	186.98043667834804	23:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
61	para_60_102	PROSPECTING	=====	=====	=====	3	0	-305.2827340052602	186.98043667834804	=====	=====	=====	=====
61	para_61_103	PROSPECTING	61_0	CreateNewPlan	none	5	0	-623.3060641981086	-622.3060641981086	03:45:00	07:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
61	para_61_103	PROSPECTING	=====	=====	=====	5	0	-623.3060641981086	-622.3060641981086	=====	=====	=====	=====
61	para_61_104	PROSPECTING	61_0	CreateNewPlan	none	5	0	-726.9690253189848	-725.9690253189848	16:30:00	23:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
61	para_61_104	PROSPECTING	=====	=====	=====	5	0	-726.9690253189848	-725.9690253189848	=====	=====	=====	=====
61	para_61_105	PROSPECTING	61_0	CreateNewPlan	none	5	0	-517.9875475216724	-516.9875475216724	10:15:00	10:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
61	para_61_105	PROSPECTING	=====	=====	=====	5	0	-517.9875475216724	-516.9875475216724	=====	=====	=====	=====
62	para_56_96	PROSPECTING	62_3	WeightedEndTimeExtension	61_2	1	0	-172.18913129323198	43.41210108085281	13:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
62	para_56_96	PROSPECTING	=====	=====	=====	1	0	-172.18913129323198	43.41210108085281	=====	=====	=====	=====
62	para_58_98	PROSPECTING	62_1	WeightedStartTimeExtension	58_0	1	0	-242.40750060866515	-160.84313126891055	03:45:00	23:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
62	para_58_98	PROSPECTING	=====	=====	=====	2	0	-242.40750060866515	-160.84313126891055	=====	=====	=====	=====
62	para_59_100	BANKRUPT	62_1	WeightedEndTimeExtension	59_0	1	0	-230.26102042558722	-140.51600279999428	03:15:00	21:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
62	para_59_100	BANKRUPT	=====	=====	=====	1	0	-230.26102042558722	-140.51600279999428	=====	=====	=====	=====
62	para_59_101	PROSPECTING	59_0	CreateNewPlan	none	1	0	-110.75395260006152	15.919620873450583	13:00:00	14:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
62	para_59_101	PROSPECTING	62_0	WeightedEndTimeExtension	59_0	1	0	-166.97306395463931	15.919620873450583	13:00:00	22:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
62	para_59_101	PROSPECTING	=====	=====	=====	2	0	-277.72701655470087	15.919620873450583	=====	=====	=====	=====
62	para_60_102	PROSPECTING	60_0	CreateNewPlan	none	2	0	-203.45409531113165	-116.47365863278361	23:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
62	para_60_102	PROSPECTING	=====	=====	=====	3	0	-203.45409531113165	-116.47365863278361	=====	=====	=====	=====
62	para_61_103	PROSPECTING	61_0	CreateNewPlan	none	3	0	-372.6486775246103	5.04525827728105	03:45:00	07:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
62	para_61_103	PROSPECTING	=====	=====	=====	3	0	-372.6486775246103	5.04525827728105	=====	=====	=====	=====
62	para_61_104	PROSPECTING	61_0	CreateNewPlan	none	3	0	-436.8422418687689	-162.81126718775369	16:30:00	23:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
62	para_61_104	PROSPECTING	=====	=====	=====	3	0	-436.8422418687689	-162.81126718775369	=====	=====	=====	=====
62	para_61_105	PROSPECTING	61_0	CreateNewPlan	none	3	0	-310.27577052293617	172.73668195539148	10:15:00	10:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
62	para_61_105	PROSPECTING	=====	=====	=====	3	0	-310.27577052293617	172.73668195539148	=====	=====	=====	=====
62	para_62_106	PROSPECTING	62_0	CreateNewPlan	none	5	0	-643.1380561642251	-642.1380561642251	15:30:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
62	para_62_106	PROSPECTING	=====	=====	=====	5	0	-643.1380561642251	-642.1380561642251	=====	=====	=====	=====
62	para_62_107	PROSPECTING	62_0	CreateNewPlan	none	5	0	-580.3806552488305	-579.3806552488305	13:30:00	15:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
